web_scraper_order,web_scraper_start_url,name,price,adress,img_link
"1765148044-138","https://sn.coinafrique.com/categorie/chiens?page=9","Pitbulls","Prix sur demande","Bargny, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbulls-2748068"
"1765148044-139","https://sn.coinafrique.com/categorie/chiens?page=9","Couple chiots husky sibérien pure race","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/couple-chiots-husky-siberien-pure-race-2733234"
"1765148044-140","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bergers allemands","80 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-2728385"
"1765148044-141","https://sn.coinafrique.com/categorie/chiens?page=9","Chien berger allemand","250 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-2727458"
"1765148044-142","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Husky sibérien","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-husky-siberien-2706061"
"1765148044-143","https://sn.coinafrique.com/categorie/chiens?page=9","Caniche pur sang","250 000CFA","Saly, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-pur-sang-2699954"
"1765148044-144","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot bulldog françai","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francai-2696757"
"1765148044-145","https://sn.coinafrique.com/categorie/chiens?page=9","Chien malinois","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-2683719"
"1765148044-146","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot pitbull","150 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-2678151"
"1765148044-147","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Husky sibérien","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-siberien-2647792"
"1765148044-148","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Carlin","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-carlin-2636645"
"1765148044-149","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Chowchow","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-chowchow-2636642"
"1765148044-150","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Red Nose pur sang","90 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-red-nose-pur-sang-2636139"
"1765148044-151","https://sn.coinafrique.com/categorie/chiens?page=9","Chiens","20 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-2631397"
"1765148044-152","https://sn.coinafrique.com/categorie/chiens?page=9","Caniche Bichon Maltais","465 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-maltais-2629161"
"1765148044-153","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Rottweiler pur sang","300 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-pur-sang-2625896"
"1765148044-154","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","250 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-2619263"
"1765148044-155","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Berger Allemand","2 500 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-2618543"
"1765148044-156","https://sn.coinafrique.com/categorie/chiens?page=9","Chien rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-rottweiller-2617202"
"1765148044-157","https://sn.coinafrique.com/categorie/chiens?page=9","Bichon maltais","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-2614957"
"1765148044-158","https://sn.coinafrique.com/categorie/chiens?page=9","Husky pure race","450 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/husky-pure-race-2614016"
"1765148044-159","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichon","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-2603812"
"1765148044-160","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiller","250 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-2603171"
"1765148044-161","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichon","200CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-2603096"
"1765148044-162","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots race Bichon","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-race-bichon-2601423"
"1765148044-163","https://sn.coinafrique.com/categorie/chiens?page=9","Bichon Maltais","230 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-2598132"
"1765148044-164","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot bulldog anglais","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-anglais-2593026"
"1765148044-165","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Pitbull","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-2591285"
"1765148044-166","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-2589325"
"1765148044-167","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Berger Allemand","180 000CFA","Bargny, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2584995"
"1765148044-168","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Berger","250 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-2581250"
"1765148044-169","https://sn.coinafrique.com/categorie/chiens?page=9","Malinois","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/malinois-2581239"
"1765148044-170","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Bichon","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-bichon-2581230"
"1765148044-171","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-2580700"
"1765148044-172","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Spitz nain Pomeranian","1 900 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-spitz-nain-pomeranian-2578678"
"1765148044-173","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-2575614"
"1765148044-174","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rotweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rotweiller-2567679"
"1765148044-175","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Malinois pur sang","250 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-pur-sang-2567608"
"1765148044-176","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Spitz Pomperanian","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-spitz-pomperanian-2567174"
"1765148044-177","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot  Chiuawa","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-chiuawa-2567166"
"1765148044-178","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Kangal","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-kangal-2567155"
"1765148044-179","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bulldog","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bulldog-2567149"
"1765148044-180","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Doberman","650 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-doberman-2567144"
"1765148044-181","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Boerboel","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-boerboel-2557147"
"1765148044-182","https://sn.coinafrique.com/categorie/chiens?page=9","Femelle pitbull","120 000CFA","Bargny, Sénégal","https://sn.coinafrique.com/annonce/chiens/femelle-pitbull-2555833"
"1765148044-183","https://sn.coinafrique.com/categorie/chiens?page=9","Canish","250 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/canish-2551556"
"1765148044-184","https://sn.coinafrique.com/categorie/chiens?page=9","Malinois","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/malinois-2544486"
"1765148044-185","https://sn.coinafrique.com/categorie/chiens?page=9","Belger allemand","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/belger-allemand-2544470"
"1765148044-186","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots berger allemand","250 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2541838"
"1765148044-187","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots shih tzu","250 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-shih-tzu-2536904"
"1765148239-188","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger allemand","109 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-3338576"
"1765148239-189","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pembroke Welch Corgi","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pembroke-welch-corgi-3338430"
"1765148239-190","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","40 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3317614"
"1765148239-191","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","40 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3314578"
"1765148239-192","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3309512"
"1765148239-193","https://sn.coinafrique.com/categorie/chiens?page=8","Bichon maltais","Prix sur demande","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-3304212"
"1765148239-194","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot bichon maltais","165 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3303737"
"1765148239-195","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots croisés husky golde","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-croises-husky-golde-3303734"
"1765148239-196","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Boerboels","450 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-boerboels-3301357"
"1765148239-197","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Berger Allemand","100 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3291944"
"1765148239-198","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Allemand","135 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3289564"
"1765148239-199","https://sn.coinafrique.com/categorie/chiens?page=8","Chien","200 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-3287244"
"1765148239-200","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichon","155 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-3285176"
"1765148239-201","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand malinois","100 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-malinois-3277097"
"1765148239-202","https://sn.coinafrique.com/categorie/chiens?page=8","Berger allemand","250 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-3275523"
"1765148239-203","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger allemand","130 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-3270823"
"1765148239-204","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3267297"
"1765148239-205","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3252408"
"1765148239-206","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3247804"
"1765148239-207","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot","50 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-3244351"
"1765148239-208","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots malinois","150 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3241866"
"1765148239-209","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3241804"
"1765148239-210","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot métisse pitbull - malinois","170 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-metisse-pitbull-malinois-3236932"
"1765148239-211","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3226832"
"1765148239-212","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger","250CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-3214802"
"1765148239-213","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Boerboel","450 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-3212861"
"1765148239-214","https://sn.coinafrique.com/categorie/chiens?page=8","Caniche bichon","200 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-3202334"
"1765148239-215","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Rotweiller","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-rotweiller-3199510"
"1765148239-216","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3193468"
"1765148239-217","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3191873"
"1765148239-218","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Canne Corso italien","300 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-canne-corso-italien-3190440"
"1765148239-219","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Doberman","450 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-doberman-3189286"
"1765148239-220","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-3185241"
"1765148239-221","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3183820"
"1765148239-222","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots pittbull male","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pittbull-male-3182211"
"1765148239-223","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger belge malinois","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-belge-malinois-3174182"
"1765148239-224","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3174177"
"1765148239-225","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Allemand","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3173764"
"1765148239-226","https://sn.coinafrique.com/categorie/chiens?page=8","Chien","Prix sur demande","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-3173633"
"1765148239-227","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","175 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3169152"
"1765148239-228","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Malinois","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3166487"
"1765148239-229","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Berger Allemand","165 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3163567"
"1765148239-230","https://sn.coinafrique.com/categorie/chiens?page=8","Caniches Bichons maltais - 5 mois","125 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniches-bichons-maltais-5-mois-3159435"
"1765148239-231","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3157315"
"1765148239-232","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bergers allemands","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3156059"
"1765148239-233","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichon malté","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-malte-3154816"
"1765148239-234","https://sn.coinafrique.com/categorie/chiens?page=8","Mâle berger allemand","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/male-berger-allemand-3154731"
"1765148239-235","https://sn.coinafrique.com/categorie/chiens?page=8","Mâle berger allemand","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/male-berger-allemand-3154709"
"1765148239-236","https://sn.coinafrique.com/categorie/chiens?page=8","Bichons maltais","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichons-maltais-3143508"
"1765148239-237","https://sn.coinafrique.com/categorie/chiens?page=8","Pitbul","120 000CFA","Bargny, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbul-3137013"
"1765148239-238","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots tigrés","150 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-tigres-3130909"
"1765148239-239","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Malinois","400 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3127168"
"1765148239-240","https://sn.coinafrique.com/categorie/chiens?page=8","Chiens Berger Allemand","100 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-berger-allemand-3121248"
"1765148239-241","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger malinois","100 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-3109622"
"1765148239-242","https://sn.coinafrique.com/categorie/chiens?page=8","Chien mâle berger allemand","150 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-male-berger-allemand-3106042"
"1765148239-243","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Malinois mâle - femelle","200 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-male-femelle-3106040"
"1765148239-244","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pitbull","300 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-3098650"
"1765148239-245","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots labradors","450 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-labradors-3098631"
"1765148239-246","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","250 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3092060"
"1765148239-247","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Pékinois","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pekinois-3086369"
"1765148239-248","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Pitbull","150CFA","Bargny, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-3085151"
"1765148239-249","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","130 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3083215"
"1765148239-250","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bichon Maltais","350 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-3079960"
"1765148239-251","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Bichon","200 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3076436"
"1765148239-252","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand mâle","150 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-male-3064744"
"1765148239-253","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Boerboel","450 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-3057395"
"1765148239-254","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot femelle Yorkshire","400 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-femelle-yorkshire-3045523"
"1765148239-255","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bergers Allemands","150 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3035100"
"1765148239-256","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Husky","450 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-3032898"
"1765148239-257","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pitbull","150CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3025431"
"1765148239-258","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot couple teckel","200CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-couple-teckel-3023422"
"1765148239-259","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bergers Allemands","150 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3018685"
"1765148239-260","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Bijon Malté","210 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-bijon-malte-3012169"
"1765148239-261","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot cane corso","450 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-cane-corso-3005863"
"1765148239-262","https://sn.coinafrique.com/categorie/chiens?page=8","Berger belge malinois","Prix sur demande","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-belge-malinois-3005565"
"1765148239-263","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","450 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3005026"
"1765148239-264","https://sn.coinafrique.com/categorie/chiens?page=8","Chien cane corso","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-cane-corso-2996181"
"1765148239-265","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Cane Corso","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-2996177"
"1765148239-266","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Rottweiler","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-2978927"
"1765148239-267","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots boerboels purebreed","400 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-boerboels-purebreed-2974090"
"1765148239-268","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichons maltais pure race","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-pure-race-2972487"
"1765148239-269","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","150 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-2965558"
"1765148239-270","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Husky 4mois femelle","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-4mois-femelle-2962156"
"1765148239-271","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot boerboel","300 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-2957371"
"1765148438-272","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-3675795"
"1765148438-273","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots","350 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3674879"
"1765148438-274","https://sn.coinafrique.com/categorie/chiens?page=7","Bichons","300 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichons-3674870"
